"Losartan (Page 2)","Cozzar","""64 yrs old, female. High normal BP.  Tried Norvasc but caused severe swelling feet/ankles plus red flushing on skin. Doc switched to Losartan for past month. Now I've developed diarrhea, flushing and the excessive sweating. Have to find something new."""
"Losartan (Page 2)","Cozzar","""Not sure why there is so much drama here....
My first BP med worked for a year or so, then, I was back up to 165/90 or so. I have a few physical issues so am on some other meds. 
Since changing to Losartan 100mg, which was a little over a year ago, my BP stays around 130/62. As I said before, I do have other issues so I can not attribute any other problems with it. 
I give Losartan a thumbs up for doing what it is intended for."""
"Losartan (Page 2)","Cozzar","""I took the pill@morning, low to standard pressure during day--high @ night. Sometimes chest pains, didn't sleep well due to anxiety--tire during the day."""
"Losartan (Page 2)","Cozzar","""Lower BP minimal side effects."""
"Losartan (Page 2)","Cozzar","""Very very fast heartbeat in the middle of the night.   Thought I was going to die it was  pumping out of my chest."""
"Losartan (Page 2)","Cozzar","""I'm already on a BP med, but my PCP wanted to start me on losartan because of diet-controlled diabetes. I started at 25mg/day, but, after a week, she increased it to 100mg/day. The first two nights were wrecked with insanely severe back pain (I have a long history of degenerative arthritis in my spine, but this pain was insane!) and the 3rd culminated in a full blown 24-hour anxiety/panic attack the likes of which I have never dealt with (I also take meds for depression/anxiety). I also have a long history of IBS and have had 3 days of watery stools. I refuse to live like this... There has to be a better way. I cannot wait out the ""week or so"" for the side effects when I already had these issues to begin with..."""
"Losartan (Page 2)","Cozzar","""I had trouble getting to sleep, stuffy runny noise I am 43 years old I was on norvasc but my new doctor recommended this I stopped taking it maybe he can lower the dose"""
"Losartan (Page 2)","Cozzar","""Started Losartan 25mg about a week ago due to high blood pressure I'm 35 male, BP at its highest 170/115 but averaging about 155/98 heart rate of 49-54 beats per min, I'm about a stone over weight but overall not in bad shape. Diet is not the best to be honest, these tablets have knocked me for 6, so tired and lethargic, like somebody's has taken the spark out of me, today under instruction from the doctors have gone up to 50mg daily, well I haven't really got out of bed all day apart for a little food and some apple juice. I have another week of this yet I'm not looking forward to this. Any advise on increasing energy levels would be greatfull"""
"Losartan (Page 2)","Cozzar","""I have been on Losartan 25mg for about 3 months now for slightly high bp, 155/93 or thereabouts. I am a 62 yo female who was working full time. The drug works fine for me, no dizziness or nausea. However, I have began to notice some joint pain in my right elbow and left wrist which may or may not be related to the drug. It's just that I didn't have it before. I did have a but with left side back ache for 3 days that I thought was kidney, but there were no other symptoms of kidney issues so just hit water bottled it and it went away. No issues other than the sore joints. Not taking any other meds so no interactions."""
"Losartan (Page 2)","Cozzar","""Took my first 50 mg tablet yesterday 6 hour's later it was like I had been spiked, really dizzy ,fell over twice serious head pain , then the worst part I had a fit of uncontrollable laughter it was like some sort of fit, I don't remember much of it only what I've been told apparently lasted bout 15 minutes followed by vomiting, any one else had similar side effects"""
"Losartan (Page 2)","Cozzar","""Took Losartan 50 mg for three days. I'm experiencing insomnia, diarrhea and stomach pain. I have heart palpitations, my face is flushed, I'm tremendously thirsty, and I feel ""out of it."" Plus, my blood pressure actually went up! Talked to my sister, who is sensitive to medications, too, and found out she's been on this drug for several years. Guess what? She's been experiencing some of the same ""mysterious"" symptoms, but her doctors haven't put two and two together. I'm discontinuing immediately."""
"Losartan (Page 2)","Cozzar","""On 100mg.   My BP was around 147/95 for several years.  The odd thing is I'm fairly fit.   I got off big cardio a few years back and just lifted weights 5-6 days a week.   Yeah I got big, but I knew things were not right, BP was HIGH.   Got onto Losartan, first few days on 100mg...I almost passed out, sweated profusely, was dizzy, and really shouldn't have been driving.   I've switched it up to 50mg morn, and 50mg night.   Now my BP is back up high, and I'm just not seeing results (I'm back on 30 mins cardio, 30 mins weights daily, sometimes double that.    First month this Losartan really messed me up...couldn't concentrate, personality kind of disappeared for a while.  Back level now...but if I get even a little bit dehydrated, I feel faint"""
"Losartan (Page 2)","Cozzar","""I'm a 23 year old with a blood pressure of 150/95. My doctor but me on this medication as my first ever blood pressure medication. Since taking it I have had awful shooting back pain to the point where I can't sit down for a long period of time! After reading the side effects related to this medication I am putting the back pain down to this medication and will definitely be stopping it!"""
"Losartan (Page 8)","Cozzar","""I have had high blood pressure for years and have just started a medicine routine. I tried Zestril and had great results but did not like the cough. So, my doctor switched me to Cozaar. This makes me cough, makes me tired, dizzy, and constipated."""
"Losartan (Page 8)","Cozzar","""Works great and does not cause erectile dysfunction like other classes of blood pressure drugs."""
"Losartan (Page 8)","Cozzar","""This medicine helped my blood pressure and was used with Indapamide."""
"Losartan (Page 8)","Cozzar","""Cozaar keeps my severe hypertension in check.  I take it at night.  I'm also a diabetic and a nurse."""
"Losartan (Page 8)","Cozzar","""I have been taking this for over a year with no side effects at all.  Seems to work well.  I also take 2.5 mg of Amlodipine with Cozaar."""
"Losartan (Page 8)","Cozzar","""Just got prescribed Cozaar one week ago to manage hypertension. My dosage is very low - 25 mg. However, I am experiencing a persistent cough. I experienced the same side effect when I tried lisinopril. Have a follow-up appointment with doctor next week."""
